timestamp,ticket,signal,death_reason,loss_pips,market_state
2026-02-19 15:34:40,56538961,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,8.0
2026-02-19 15:34:40,56538966,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
2026-02-19 15:34:40,56538968,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
2026-02-19 15:34:40,56538971,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
2026-02-19 15:34:40,56538974,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
2026-02-19 15:34:40,56538977,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,6.0
2026-02-19 15:34:40,56538978,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,6.0
2026-02-19 15:34:40,56538999,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,8.0
2026-02-19 15:34:41,56539002,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
2026-02-19 15:34:41,56539011,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,8.0
2026-02-19 15:34:41,56539016,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,8.0
2026-02-19 15:34:42,56539020,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,9.0
2026-02-19 15:34:42,56539026,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,9.0
2026-02-19 15:34:42,56539029,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,8.0
2026-02-19 15:34:42,56539030,PREDATOR,TERMINATED_BY_STRUCTURE_BREAK,7.0
